x,y,Distance
99.410,124.965,36.210
19.027,155.096,96.289
75.072,139.155,51.363
135.936,122.913,56.522
39.416,144.966,74.684
96.380,156.551,66.854
184.806,181.378,131.685
76.924,123.942,36.364
4.640,38.137,99.867
101.302,155.173,66.145
35.560,177.701,103.211
157.120,4.087,109.038
63.673,63.393,37.421
79.260,135.055,46.309
176.197,176.754,122.306
35.027,160.514,89.397
63.220,63.825,37.437
98.406,95.261,9.930
43.560,156.489,81.088
1.267,155.163,110.073
75.710,82.569,16.092
115.075,119.139,38.452
79.487,155.026,65.864
119.738,-4.993,99.548
39.762,55.006,61.211
156.554,43.623,81.136
175.711,182.570,126.167
-4.747,81.569,95.104
20.866,55.076,77.440
175.223,161.476,111.240
164.684,101.748,75.620
15.340,121.813,81.137
164.987,0.365,116.880
-2.621,75.742,93.694
95.167,121.282,31.705
139.238,35.058,73.792
162.662,95.767,72.908
43.486,183.584,104.494
44.050,77.067,47.719
76.670,56.270,36.265
144.815,1.348,104.243
84.887,121.057,31.469
82.341,64.418,26.702
98.666,184.819,95.212
123.900,56.871,47.416
144.150,157.211,86.319
24.373,42.425,81.045
115.812,97.268,26.833
141.459,135.218,68.514
117.095,35.930,60.490
103.784,76.732,19.148
4.238,82.653,86.058
95.051,20.709,69.480
57.962,4.566,91.241
56.151,96.809,34.509
184.999,159.903,117.958
98.231,15.323,75.135
2.396,135.611,98.749
135.302,178.288,99.237
4.668,81.791,85.708
19.158,35.071,89.630
162.534,24.311,97.874
101.323,24.822,66.162
123.820,103.226,36.330
35.753,97.361,54.726
136.449,123.520,57.294
158.249,175.317,109.264
-4.856,118.809,99.116
137.116,135.916,65.799
124.353,82.460,35.189
16.286,103.347,74.894
121.110,184.875,99.848
37.739,55.540,62.586
122.702,55.793,47.339
176.025,56.967,92.168
124.309,17.464,80.252
4.123,117.171,90.054
124.560,122.051,47.145
158.107,35.372,87.325
98.711,64.831,26.643
160.085,144.999,89.101
95.801,182.715,92.893
76.411,43.481,48.461
35.161,21.258,87.928
135.005,39.778,67.452
41.671,175.287,98.017
96.028,116.964,27.629
76.288,43.349,48.623
144.020,22.973,86.100
15.927,-2.900,118.808
-4.146,-2.795,132.180
76.149,3.189,87.910
-3.765,136.710,104.738
162.893,-4.078,119.027
75.002,180.152,91.385
138.020,44.591,66.106
163.671,3.395,113.716
15.540,102.259,75.444
116.622,3.686,90.335
181.319,135.177,101.898
180.264,64.993,93.682
1.510,95.233,88.626
17.993,55.420,79.865
57.559,95.636,32.908
103.446,3.623,87.424
104.036,97.048,15.721
59.328,35.045,62.929
104.933,0.813,90.436
5.000,99.944,85.561
24.492,182.197,113.086
-4.061,82.917,94.309
101.268,95.163,12.410
161.548,175.246,111.301
143.572,103.499,55.263
84.984,99.596,10.816
15.261,-1.594,118.209
156.330,163.395,98.936
-0.515,95.027,90.636
3.333,56.273,92.982
178.631,64.809,92.160
155.416,58.003,72.841
57.476,115.684,41.426
24.980,159.555,95.198
64.995,160.229,74.538
175.325,181.772,125.319
64.832,81.287,26.618
104.812,41.360,50.854
182.075,135.451,102.697
161.176,64.860,75.504
155.017,180.409,111.367
101.483,164.775,75.651
161.389,124.803,79.436
78.804,4.855,85.879
144.287,2.573,102.923
100.714,95.051,11.860
119.506,4.976,90.008
55.013,100.367,36.471
155.415,41.994,81.157
42.820,115.871,53.790
35.086,19.078,89.689
156.047,43.062,81.044
84.600,78.041,13.117
84.949,139.285,49.537
97.692,135.565,46.209
135.299,158.297,81.961
95.989,82.985,9.238
18.851,124.866,79.214
101.708,35.301,55.946
20.764,164.941,102.013
2.913,95.936,87.271
78.120,135.367,46.889
157.639,115.593,72.335
82.132,44.522,46.154
42.862,64.100,53.771
179.274,84.947,89.436
175.153,81.228,85.622
175.605,17.615,112.123
137.451,104.301,49.576
182.641,44.246,103.342
179.441,15.031,116.721
36.925,3.943,101.101
75.030,80.544,17.693
61.030,135.107,53.596
181.208,175.148,124.787
44.148,117.208,53.299
103.461,-3.609,94.578
56.401,163.471,80.778
97.341,64.235,26.800
3.300,116.244,90.566
105.000,159.969,71.559
1.397,124.801,95.174
63.696,183.367,96.993
175.798,137.291,97.982
135.006,139.751,67.097
-4.696,158.284,116.731
19.221,144.939,89.582
104.609,101.938,18.878
124.114,142.842,62.904
55.949,142.931,62.924
175.978,97.030,86.283
81.734,155.310,65.825
3.791,3.260,122.284
-3.257,56.207,99.175
84.971,159.463,69.640
156.078,16.899,98.554
44.377,-2.417,103.060
17.874,84.526,72.315
155.009,120.292,71.734
115.014,100.379,27.098
4.919,179.102,123.184
35.932,137.092,71.684
42.339,95.581,47.968
116.769,163.816,78.522
101.701,4.702,86.103
17.296,144.206,90.670
135.015,60.389,53.899
135.078,119.122,53.680
17.283,-4.198,118.991
182.415,175.622,125.994
95.660,122.484,32.973
157.869,-4.523,116.379
175.859,157.198,109.041
97.341,155.766,66.173
95.905,57.132,33.401
117.987,4.577,89.900
-3.628,183.440,132.262
175.098,159.015,109.578
115.914,42.882,53.786
184.989,79.676,95.568
63.652,176.585,90.496
103.126,23.902,67.396
135.722,122.588,56.160
55.015,-0.384,96.916
184.830,58.709,99.878
3.587,183.483,127.288
135.798,97.290,46.392
161.324,75.179,72.867
84.649,121.841,32.281
0.292,164.991,116.907
80.002,135.000,46.090
77.610,124.392,36.546
115.000,39.961,55.949
84.976,19.510,70.671
-3.352,143.710,107.682
56.889,116.086,42.135
138.193,115.338,54.463
44.782,98.540,45.999
44.549,142.074,69.104
76.714,43.769,48.101
115.083,20.907,73.515
117.551,115.641,37.647
84.177,162.749,72.976
24.730,-1.622,112.486
184.688,78.261,95.431
98.118,95.368,9.745
115.003,159.819,74.164
64.931,39.172,56.669
115.009,59.694,39.307
59.944,175.000,90.148
55.615,97.598,35.196
99.619,75.015,17.820
163.479,136.409,86.921
100.946,4.910,85.798
64.926,180.855,94.242
178.643,4.812,122.957
104.240,157.349,68.838
115.205,-1.418,94.837
63.918,143.106,59.153
100.840,84.929,11.985
143.613,3.457,101.817
63.979,76.973,29.085
24.934,179.188,110.386
35.149,18.787,89.880
40.170,95.003,50.062
95.090,60.942,29.507
1.567,44.748,99.324
95.004,119.793,30.210
44.359,82.449,46.244
-4.863,21.161,117.196
104.743,41.583,50.620
140.964,35.094,74.929
55.006,39.754,61.224
104.757,118.462,32.065
123.449,3.620,92.640
2.107,95.466,88.044
178.342,35.283,103.932
100.279,64.992,27.049
120.739,144.945,62.965
163.427,3.641,113.370
138.513,4.774,98.079
84.851,138.788,49.053
82.814,55.867,34.881
2.706,155.796,109.296
156.472,136.456,81.110
55.314,101.745,36.602
21.033,4.892,109.535
82.595,164.274,74.636
17.345,175.763,112.386
63.662,23.405,71.611
139.754,35.006,74.176
15.045,120.667,80.968
-0.945,64.910,94.325
99.710,135.008,46.044
143.817,163.229,90.886
24.707,178.314,109.815
44.792,121.428,55.042
124.601,101.958,36.625
144.715,81.663,55.365
-0.885,184.921,131.400
137.276,124.193,58.358
4.155,82.782,86.130
121.992,55.414,47.129
21.148,84.866,69.025
24.384,97.597,66.035
78.280,95.305,12.846
75.150,161.217,72.741
175.028,99.475,85.572
175.497,142.172,100.172
135.295,38.308,68.744
41.562,164.750,89.059
179.264,135.054,100.005
155.550,102.279,66.707
136.500,123.571,57.365
24.858,18.819,96.480
95.532,182.245,92.408
155.044,119.335,71.369
81.140,24.868,65.733
75.489,77.844,18.918
78.684,155.176,66.144
64.699,178.292,91.837
40.608,44.963,66.832
178.121,44.633,99.131
1.295,124.829,95.279
80.448,104.980,17.753
35.129,141.128,74.983
40.599,124.964,60.505
102.351,75.587,18.996
77.838,144.508,55.841
24.260,82.618,66.136
138.769,124.846,59.952
104.995,140.224,52.417
24.874,98.883,65.711
55.482,117.857,44.340
164.778,121.474,81.147
104.099,22.864,68.608
80.229,24.995,65.737
181.887,15.370,118.393
95.679,37.484,52.828
124.972,100.525,36.538
175.039,79.376,85.719
115.725,137.408,53.943
103.931,96.910,15.565
35.016,19.602,89.318
175.547,117.726,89.944
155.154,178.770,110.122
162.088,55.457,79.955
156.027,36.964,84.707
24.123,122.828,73.585
-0.583,84.966,90.705
15.003,20.171,102.462
-4.991,80.306,95.466
4.919,40.897,98.220
56.259,16.682,80.705
2.421,15.625,114.887
83.788,143.263,53.618
135.887,17.157,86.104
3.482,83.588,86.737
162.125,44.526,85.281
1.571,4.747,122.822
155.039,179.380,110.546
24.331,137.501,81.031
184.307,57.460,99.781
163.859,163.179,103.983
99.466,-4.971,95.448
177.924,15.452,115.290
37.056,184.041,107.908
124.945,140.740,61.617
-4.727,178.370,129.531
24.974,60.505,71.387
16.942,96.044,73.289
95.066,99.188,10.498
0.258,155.007,110.796
84.706,-1.690,91.845
102.310,135.565,47.200
19.857,104.998,71.710
123.497,156.427,74.399
184.937,0.789,130.291
164.463,-2.254,118.571
140.057,25.000,82.056
81.668,175.287,85.687
180.747,164.944,117.705
56.043,3.057,93.336
2.754,175.827,122.369
155.278,181.644,112.524
116.866,23.896,71.365
136.553,56.378,57.442
84.986,59.620,30.792
123.420,96.352,34.035
20.889,4.920,109.604
159.531,-4.978,117.723
176.415,36.515,101.646
75.707,77.437,19.018
55.063,179.207,95.794
137.063,155.953,81.031
103.323,3.736,87.293
82.350,4.413,85.930
118.170,64.653,37.911
20.282,84.992,69.880
64.978,40.472,55.485
43.973,-3.036,103.794
181.180,64.859,94.602
15.624,137.581,88.276
121.506,64.768,40.382
1.193,104.855,90.022
120.966,24.906,72.096
22.170,15.496,100.746
164.984,140.399,90.360
75.089,159.058,70.642
137.128,184.093,105.240
115.001,59.905,39.139
138.444,175.248,98.057
57.948,104.560,35.186
24.470,82.241,65.970
1.938,84.609,88.208
184.728,98.372,95.115
63.619,183.450,97.094
84.456,37.732,52.563
176.043,176.943,122.332
37.668,15.577,90.973
118.376,44.729,53.442
115.162,21.261,73.210
101.276,184.834,95.501
144.212,117.306,60.716
135.042,140.651,67.791
98.130,84.637,9.757
62.361,4.407,89.942
44.940,79.229,46.312
156.349,56.583,74.307
182.455,75.644,93.582
176.075,56.902,92.238
64.324,22.511,72.205
116.684,136.258,53.408
81.028,75.107,17.380
115.800,57.286,41.678
116.892,176.083,90.188
76.515,136.414,48.325
79.820,135.003,46.133
180.895,55.081,97.390
36.978,43.983,70.195
164.274,137.405,88.126
78.058,184.607,95.352
0.269,115.007,93.131
117.084,144.061,60.471
95.320,1.760,88.405
-4.853,181.204,131.572
156.235,23.290,94.022
1.265,55.163,95.313
97.947,175.441,85.808
63.030,16.023,78.737
161.878,64.634,76.241
95.878,117.170,27.799
123.281,36.227,63.252
180.337,124.989,96.892
115.224,41.480,54.696
104.815,41.348,50.867
36.611,36.324,75.697
121.101,64.877,39.997
124.956,39.338,61.565
95.054,80.735,10.566
95.020,99.556,10.799
64.896,138.987,55.033
-3.847,136.806,104.853
-4.656,-1.822,131.865
24.108,37.149,84.457
55.133,181.147,97.578
15.002,60.143,80.707
177.889,104.533,89.100
180.636,15.041,117.634
43.473,183.597,104.512
184.925,179.137,130.226
116.176,63.221,37.463
158.858,75.132,70.464
82.629,24.253,66.161
161.841,115.351,76.199
35.091,80.949,55.632
104.924,79.133,18.479
123.206,116.163,42.286
124.607,78.056,36.628
178.467,4.759,122.867
135.315,58.253,55.347
-4.641,38.140,107.904
64.989,39.664,56.202
143.414,176.347,101.539
164.119,17.166,103.931
36.816,103.855,54.940
155.090,159.055,94.906
56.848,36.119,63.257
15.361,1.866,115.483
84.055,162.925,73.162
100.445,55.020,36.515
136.165,63.208,53.394
124.288,137.428,58.532
44.883,178.926,99.704
82.686,64.217,26.799
178.069,64.612,91.674
181.057,4.887,124.658
176.595,83.661,86.845
124.804,161.385,79.422
37.981,144.574,75.379
164.966,140.578,90.446
181.640,135.276,102.229
75.047,99.314,17.598
18.997,64.898,75.294
183.163,96.127,93.382
17.899,84.537,72.290
118.737,155.162,71.221
80.406,15.017,75.596
104.643,61.855,31.738
155.243,98.460,65.807
138.878,55.127,60.060
176.883,176.091,122.322
36.775,43.821,70.454
184.937,40.791,106.950
42.412,115.620,54.028
64.759,101.535,27.734
80.168,55.003,36.351
38.164,95.349,52.092
75.953,157.063,68.511
115.009,180.301,93.701
144.794,18.581,90.031
22.081,124.546,76.182
3.580,83.491,86.647
164.607,178.058,115.423
138.601,164.800,89.209
184.854,81.200,95.280
144.826,141.308,75.100
103.417,103.650,19.150
36.665,123.726,63.086
55.020,139.555,60.644
121.286,75.168,34.642
97.593,144.383,54.909
121.474,124.778,46.915
2.967,44.024,98.416
41.011,155.103,81.462
3.335,123.725,92.977
2.923,175.943,122.331
20.347,135.012,82.914
44.576,117.984,53.335
3.853,56.814,92.302
61.362,115.189,38.123
123.511,183.560,99.383
-3.760,76.704,94.680
104.918,159.099,70.691
59.514,95.024,30.879
-1.686,164.707,118.252
44.862,178.832,99.631
57.667,55.578,47.217
38.164,115.349,57.685
44.121,77.169,47.623
84.316,17.475,72.750
-4.616,81.921,94.942
118.610,104.803,32.227
123.193,176.153,92.329
1.201,95.146,88.929
-4.638,121.869,99.841
79.937,95.000,11.219
141.094,84.879,51.368
101.069,24.884,66.057
-2.764,124.167,98.837
1.186,44.857,99.613
55.842,117.224,43.663
42.005,-4.580,106.056
40.546,4.970,98.360
55.427,-2.023,98.300
184.721,18.354,118.782
15.792,57.299,81.078
181.513,44.765,102.101
158.936,15.114,101.800
95.000,99.988,11.174
84.778,138.526,48.800
-3.831,83.213,94.058
-4.962,139.387,107.019
4.889,138.952,98.167
84.875,81.111,10.255
155.772,102.669,66.998
184.879,118.908,99.202
44.993,100.265,46.144
104.127,77.177,19.095
23.788,143.263,84.959
57.921,15.453,81.153
64.133,77.187,28.852
15.781,177.316,114.582
16.294,23.357,99.356
35.065,39.196,74.815
64.022,42.971,53.722
22.957,75.968,68.478
58.827,64.860,40.035
39.487,135.026,67.652
16.124,16.841,103.960
135.212,21.440,82.139
-4.996,79.811,95.523
95.225,178.516,88.667
144.524,137.870,72.568
3.925,163.097,112.909
37.235,164.166,91.007
182.510,124.324,98.688
81.957,44.601,46.106
64.255,57.375,41.551
62.958,15.969,78.813
35.007,80.271,55.829
59.554,64.980,39.396
15.335,141.800,90.857
123.082,-3.937,99.602
140.972,135.095,68.068
137.143,35.897,71.776
115.532,62.245,37.728
137.133,75.904,49.215
122.251,24.465,73.052
82.753,15.826,74.529
104.894,141.023,53.154
99.352,115.042,26.734
156.189,156.763,94.022
123.141,116.110,42.203
55.921,17.109,80.460
37.770,4.475,100.206
184.196,22.720,115.773
77.228,115.839,28.812
119.386,164.962,80.519
164.145,102.796,75.259
123.719,103.342,36.278
184.083,42.885,105.239
156.917,83.936,67.210
103.561,183.510,94.487
138.530,15.221,89.159
23.010,23.993,94.036
62.929,115.948,37.482
124.958,160.643,78.825
0.298,55.009,96.270
64.071,42.902,53.758
175.001,100.094,85.616
38.063,35.390,75.353
36.473,43.544,70.864
-4.799,41.402,106.515
75.045,160.672,72.230
124.427,57.677,47.239
115.246,98.452,26.639
38.423,55.255,62.175
178.553,95.214,88.725
135.748,42.631,65.869
141.789,144.669,75.315
63.290,143.765,60.023
117.066,55.952,43.510
4.986,180.369,124.057
95.964,157.049,67.312
123.889,43.142,57.842
184.323,-2.512,132.134
164.923,179.124,116.441
102.066,55.447,36.609
140.985,144.902,74.934
38.114,35.369,75.334
76.073,63.095,30.290
38.686,135.176,68.350
140.557,115.031,56.429
124.362,177.555,94.060
115.678,2.515,91.185
79.664,-4.989,95.551
138.235,35.322,72.928
115.972,17.038,77.457
-4.748,81.566,95.105
142.675,135.776,69.797
-2.350,44.413,102.974
183.757,23.300,115.079
176.520,103.590,87.598
95.763,142.654,52.967
56.737,136.212,56.925
24.711,138.324,81.210
140.694,75.048,52.872
183.666,3.400,127.581
144.981,0.430,105.112
79.153,-4.928,95.547
183.008,43.994,103.783
175.786,2.692,122.417
-3.494,116.423,97.137
55.665,102.491,36.518
115.468,57.887,41.001
95.216,58.547,31.890
121.711,164.698,81.154
2.055,164.558,115.279
63.482,96.411,27.264
178.110,144.629,103.685
63.007,143.995,60.355
179.351,44.958,100.080
63.329,116.269,37.420
0.694,95.048,89.430
81.785,-4.670,95.028
19.699,24.991,95.741
162.230,135.525,85.393
63.997,63.004,37.473
159.412,135.035,82.754
2.013,115.423,91.567
44.137,157.191,81.338
20.244,75.006,71.333
22.631,115.748,72.103
182.559,55.704,98.727
137.174,64.125,53.822
24.256,157.376,94.122
101.517,4.764,86.017
44.762,161.525,84.617
184.965,19.412,118.343
181.611,84.733,91.780
104.639,18.134,73.350
15.033,39.424,90.419
36.196,176.755,102.072
15.093,160.960,103.166
175.242,38.463,99.628
22.227,95.523,67.979
59.091,164.917,81.032
35.983,137.022,71.600
84.078,97.106,9.236
123.930,156.908,75.025
2.847,15.890,114.391
44.084,17.115,86.136
0.486,95.024,89.636
4.705,58.309,90.976
180.605,104.963,91.850
144.473,122.235,63.310
3.017,56.013,93.371
123.624,83.444,34.276
117.649,84.413,28.226
161.793,175.333,111.525
144.938,19.212,89.619
0.431,64.981,92.981
156.091,63.118,71.367
163.261,143.791,90.900
182.684,95.782,92.882
60.438,124.981,45.784
159.345,84.957,69.547
95.728,177.401,87.586
4.000,163.000,112.789
140.359,115.013,56.243
104.896,98.987,17.411
103.048,103.964,19.121
39.448,55.031,61.456
164.201,57.289,81.110
141.351,75.186,53.464
-4.617,98.080,94.942
55.213,61.445,44.994
163.518,123.553,80.828
123.404,-3.662,99.450
84.999,119.879,30.288
115.982,122.975,41.990
142.065,55.446,62.505
60.410,175.017,90.010
82.961,144.029,54.479
95.011,0.326,89.819
124.148,22.792,75.398
175.809,62.727,90.058
44.306,57.458,56.085
178.360,184.723,129.547
136.316,3.381,98.237
99.408,75.035,17.689
40.869,95.076,49.374
124.861,58.831,46.780
144.534,22.107,87.098
3.476,43.594,98.169
160.514,155.027,95.931
36.476,156.453,85.313
184.832,78.713,95.520
95.600,102.374,13.586
143.511,96.440,53.915
4.375,157.580,109.064
4.953,99.315,85.537
15.853,162.793,103.891
124.843,61.244,45.194
35.105,98.983,55.607
44.997,20.160,83.076
180.985,35.098,106.284
55.129,41.129,60.029
62.365,64.405,37.656
-0.011,75.000,91.235
137.369,104.252,49.483
164.928,100.844,75.726
19.481,15.027,102.917
177.659,-4.418,128.852
23.081,-3.938,115.329
44.681,1.758,99.194
0.362,184.987,130.589
104.927,99.149,17.522
75.545,37.729,54.231
163.729,96.669,74.048
104.908,-0.953,92.174
156.337,56.597,74.290
63.749,96.692,27.072
184.558,62.056,98.619
120.140,64.998,39.177
115.679,77.485,28.584
35.389,1.934,103.617
82.023,104.573,16.601
178.681,104.823,89.929
143.713,76.651,55.365
62.052,184.560,98.595
118.277,75.306,31.884
155.015,40.389,81.799
115.148,121.207,40.087
124.819,38.667,62.041
155.342,18.182,97.110
95.423,177.987,88.151
136.964,136.027,65.768
177.051,115.962,90.857
83.797,103.253,14.621
159.173,95.069,69.376
4.677,61.769,89.856
100.700,15.049,75.717
20.452,64.980,73.896
-0.686,44.953,101.244
135.774,77.327,47.515
158.237,124.679,76.558
76.298,36.640,55.091
-0.471,175.022,124.137
-3.492,36.422,107.742
37.692,124.436,62.608
4.328,77.496,86.563
176.442,23.512,109.071
